"time","link","text","comments","likes","shares"
"2023-05-18T23:45:45.000Z",,"📷 Fotorelacja z uroczystego otwarcia wystawy Bez gorsetu. Camille Claudel i polskie rzeźbiarki XIX wieku.

To pierwsza w Polsce ekspozycja dzieł najbardziej rozpoznawalnej dziewiętnastowiecznej rzeźbiarki — Camille Claudel, która żyła i tworzyła w tym samym czasie, co Tola Certowicz, Antonina Rożniatowska, Jadwiga Milewska, Natalia z Tarnowskich Andriolli, Maria Gerson-Dąbrowska, Amelia Jadwiga Łubieńska czy Felicja Modrzejewska i wiele innych artystek, których nazwiska dopiero teraz są przywracane pamięci i przyznaje się im należne miejsce w dziejach sztuki. 

Zapraszamy do zwiedzania już od jutra!",,"134","12"
"2023-05-18T14:07:09.000Z",,"📷 Fotorelacja z konferencji prasowej zapowiadającej otwarcie wystawy Bez gorsetu. Camille Claudel i polskie rzeźbiarki XIX wieku. Zapraszamy już od jutra!","3","385","19"
"2023-05-18T10:13:18.000Z","https://www.moma.org/visit/accessibility/meetme/","Muzeum dla każdego! ✅

Dzisiaj jest #MiędzynarodowyDzieńMuzeów, którego jednym z tegorocznych motywów przewodnich jest inkluzywność i przeciwdziałanie wykluczeniom społecznym. Chcielibyśmy z tej okazji przedstawić Wam pionierski projekt edukacyjny, który ułatwia seniorkom i seniorom kontakt ze sztuką. Widzimy, jak obcowanie z muzealnymi eksponatami pozytywnie wpływa na samopoczucie, jest także okazją do ćwiczenia pamięci i funkcji poznawczych, co jest szczególnie ważne dla osób dotkniętych chorobą Alzheimera czy narażonych na inne choroby otępienne. Nasze edukatorki i edukatorzy dostosowują sprawdzone scenariusze zajęć do potrzeb konkretnych uczestników, angażując ich przyborami plastycznymi, ilustracjami, kartami zadań, a także rekwizytami, oddziaływającymi na różne zmysły. 

Kontakt z koordynatorką programu, Barbarą Tichy:📩  btichy@mnw.art.pl 

🔎 W Muzeum prowadzimy również spotkania tłumaczone na Polski Język Migowy, warsztaty dla osób z dysfunkcją wzroku oraz dla dzieci ze spektrum autyzmu. Zainteresowanych zachęcamy do kontaktu z Pełnomocniczką Dyrektora MNW ds. Dostępności, Anną Knapek: 📩 aknapek@mnw.art.pl 

___

Materiał został przygotowany przez Towarzystwo Inicjatyw Twórczych ""ę"", PCG Polska, Fundacja Wyspy Pamieci. 

#InternationalMuseumDay #IMD2023
International Museum Day - ICOM
International Council of Museums - ICOM","3","35","3"
"2023-05-16T08:31:01.000Z",,"🗓️ MUZEALNY ROZKŁAD JAZDY 🗓️

🔷 Wtorek 16.05, 10:30 / MUZYKOTERAPIA - MUZEUM, MUZYKA I MY/ Muzyczne pląsy na pastwisku

🔷 Wtorek 16.05, 18:00 / KURS HISTORII SZTUKI | Od piramid do street artu / Sztuka 2. połowy XX wieku

🔷 Środa, 17.05, 18:00 / WARSZTATY DLA NAUCZYCIELI I NAUCZYCIELEK / Trylogia Henryka Sienkiewicza oczami artystów 

🔷 Piątek, 19.05, 18:30 / WIECZÓR W MUZEUM / Spotkania tematyczne na wystawie „MNW kolekcjonuje. Zakupy z lat 2017–2022” 

🔷 Piątek, 19.05, 18:30 / WIECZÓR W MUZEUM / Duma i upór. Camille Claudel – artystka świadoma swego talentu 

🔷 Sobota, 20.05, 11:00 / WARSZTATY DLA RODZIN Z DZIEĆMI W SPEKTRUM AUTYZMU / W domowym zaciszu

🔷 Sobota, 20.05, 11:00 / Oprowadzania po Galeriach stałych MNW / Piękne i praktyczne – Galeria Wzornictwa Polskiego

🔷 Sobota, 20.05, 14:00 / Muzeum słucha! Rodzinne warsztaty storytellingowe / Miejskie opowieści

🔷 Niedziela, 21.05, 10:15 / RODZINNE NIEDZIELE / Muzeum – zrób to sam!

🔷 Niedziela, 21.05, 11:00 / OPROWADZANIA NIEDZIELNE / Bez gorsetu. Camille Claudel i polskie rzeźbiarki XIX wieku

🔷 Niedziela, 21.05, 11:00 / Królikarnia / RODZINNE WARSZTATY RZEŹBIARSKIE W KRÓLIKARNI

🔷 Niedziela, 21.05, 12:00 / ANIMACJE w Przestrzeni Edukacyjnej / Otwarte zajęcia dla dzieci / Otwarte zajęcia dla dzieci

🔷 Niedziela, 21.05, 12:00 / WIELKIE OPOWIADANIE / O kobietach

🔷 Niedziela, 21.05. 13:00 / OPROWADZANIA NIEDZIELNE / MNW kolekcjonuje. Zakupy z lat 2017-2022

🔷 Niedziela, 21.05, 13:00 / Królikarnia / OPROWADZANIA W MAGAZYNACH RZEŹBY | Magazyny Studyjne rzeźby XX i XXI wieku

🔷 Poniedziałek, 22.05, 18:00 / KURS HISTORII SZTUKI | Trzeci wymiar sztuki. Rzeźba - przestrzeń i materia / Warsztat rzeźbiarza: narzędzia cyfrowe

___

Stanisław Witkiewicz, Giełda uliczna u zbiegu Grodzkiej i Rynku w Krakowie, ilustracja do artykułu Adama Giełguda ""Cracow"" w londyńskim ""The English Illustrated Magazine"", 1890",,"29","0"
"2023-05-16T06:32:08.000Z",,"UWAGA ‼️ Sale 2 i 3 (Starożytny Egipt) w Galerii Sztuki Starożytnej będą zamknięte 16 i 17 maja z powodu przeglądów konserwatorskich. Przepraszamy za utrudnienia!

___

Księga Umarłych piastunki Bakai [fragment], ok. 1550 - ok. 1295 p.n.e., Nowe Państwo, 18 dynastia",,"19","0"
"2023-05-15T15:01:43.000Z",,"🌙 #NocMuzeów2023 za nami! Gościliśmy w naszym Gmachu ponad 1️⃣3️⃣ 0️⃣0️⃣0️⃣ zwiedzających. Dziękujemy za tak liczne przybycie!","2","147","4"
"2023-05-15T11:41:50.000Z","https://bit.ly/sybilla-2022","🎉 „Witkacy. Sejsmograf epoki przyspieszenia” nominowany do nagrody Sybilla 2022! 

Dziękujemy Wam za wszystkie miłe słowa oraz za to, że tak licznie przyszliście do nas, by zwiedzić wystawę. Decyzję jury poznamy na koniec maja, lecz już teraz można oddać swój głos w plebiscycie publiczności: 🗳️ https://bit.ly/sybilla-2022 

Więcej o wystawie: 📖 https://bit.ly/3nZVDKi 

Gratulujemy kuratorom — Zofii Machnickiej i Pawłowi Politowi oraz całemu zespołowi, który brał udział w tworzeniu ekspozycji!","13","332","11"
"2023-05-14T19:34:56.000Z",,"🤔 Pytacie nas coraz częściej w listach, czy wzorem zaprzyjaźnionych muzeów my także przymierzamy się do zmiany naszej identyfikacji wizualnej. 

Gratulując śmiałych posunięć, odpowiadamy — kochamy naszą „żmijkę” i zdecydowanie z nami zostaje!","38","536","1"
"2023-05-13T23:42:16.000Z",,"Szwecja zwycięzcą Eurovision Song Contest! 🇸🇪

___

Wykorzystaliśmy: 
Hans Thoma, „Studium postaci półnagiego młodzieńca z rozpoztartymi rękami”, ok. 1907 
Zdzisław Jasieński, „Burza”, 1925","10","176","3"
"2023-05-13T18:13:40.000Z",,"DZISIAJ NOC MUZEÓW! 🌛

Jesteśmy otwarci do 01:00 (ostatnie wejście o północy) — wstęp bezpłatny. Zachęcamy zwłaszcza do odwiedzenia naszej nowej wystawy czasowej, MNW kolekcjonuje. Zakupy z lat 2017–2022. 

___

Janusz Przybylski, „Turystki”, 1989

📍 MNW kolekcjonuje. Zakupy z lat 2017–2022",,"45","1"
"2023-05-12T14:44:41.000Z",,"🎉 Katalog wystawy „Przesilenie. Malarstwo Północy 1880–1910” nominowany do nagrody w konkursie Polskie Towarzystwo Wydawców Książek „Najpiękniejsze Polskie Książki 2022”! 

To wyjątkowa na polskim rynku publikacja, omawiająca największy rozkwit malarstwa krajów nordyckich (Danii, Finlandii, Islandii, Norwegii i Szwecji) z przełomu XIX i XX wieku. 

Za projekt graficzny katalogu odpowiadał Ryszard Bienert. W środku znajdują się reprodukcje wszystkich dzieł, które prezentowaliśmy na ekspozycji, a w części esejowej kuratorzy wystawy, Agnieszka Bagińska i Wojciech Głowacki omawiają drogi rozwoju malarstwa nordyckiego i polskiego na przełomie stuleci (zestawione również w tablicy chronologicznej na końcu książki). Grażyna Szelągowska przybliża kontekst historyczny. Patrik Steorn i Peter Larsen wskazują na – niekiedy zaskakujące – inspiracje malarzy Północy i powody ich stylistycznych decyzji. Carina Rech podejmuje temat zawodowej realizacji artystek, a Nils Ohlsen opisuje sposoby kreowania i znaczenie przestrzeni w malarstwie Edvarda Muncha. 

📚 Katalog jest dostępny w Księgarni MNW!","54","536","21"
"2023-05-11T16:00:12.000Z",,"Zbiory Gabinetu Rycin i Rysunków ukształtowała historia wybitnych kolekcjonerów grafiki, którzy przekazali swe zbiory Muzeum Narodowemu w Warszawie w pierwszej połowie XX wieku. Choć kolekcja rycin i rysunków przewidziana była od początku istnienia Muzeum Sztuk Pięknych (protoplasty Muzeum Narodowego w Warszawie), to jej początek w rzeczywistości wiąże się z zapisami testamentowymi Cypriana Lachnickiego – dyrektora Muzeum i Leopolda Méyeta – cenionego znawcy epoki romantyzmu. W okresie międzywojennym zbiory graficzne rozrosły się m.in. o wyjątkową kolekcję rycin polskich, poloników oraz rysunków artystów polskich stworzoną przez Dominika Witke-Jeżewskiego. W obecnym już stuleciu do zbiorów zakupiona została cenna kolekcja rysunków i rycin utworzona przez Józefa Ignacego Kraszewskiego oraz prace artystów, takich jak Francisco Goya, Jan Piotr Norblin, Aleksander Gierymski czy Stanisław Wyspiański.
 
👤 Prowadzenie: dr Piotr P. Czyż – historyk sztuki, absolwent Instytutu Historii Sztuki Uniwersytetu Warszawskiego, od 1996 roku pracuje w Gabinecie Rycin i Rysunków Muzeum Narodowego w Warszawie. Przedmiotem jego zainteresowań jest kolekcjonerstwo grafiki, ekslibrisów oraz matryc graficznych, a także grafika końca XIX i pierwszych dwóch dekad XX wieku w środowisku warszawskim. Autor artykułów i współautor wystaw poświęconych kolekcjonerom, propagatorom sztuk graficznych i artystom, m.in. Dominikowi Witke-Jeżewskiemu, Leopoldowi Méyetowi, Hieronimowi Wilderowi, Leonowi Wyczółkowskiemu i Ignacemu Łopieńskiemu.","6","43","4"
"2023-05-11T08:32:43.000Z",,"MNW kolekcjonuje. Zakupy z lat 2017–2022",,"75","2"
"2023-05-10T22:23:24.000Z",,"Fotorelacja z wernisażu wystawy MNW kolekcjonuje. Zakupy z lat 2017–2022 📷

Zapraszamy od jutra! W najbliższą sobotę, w #NocMuzeów do MNW obowiązuje bezpłatny wstęp od 19:00 do 01:00 (ostatnie wejście o północy).","3","97","8"
"2023-05-10T12:23:41.000Z",,"📸 Fotorelacja z konferencji prasowej zapowiadającej otwarcie wystawy MNW kolekcjonuje. Zakupy z lat 2017–2022. Do zwiedzania zapraszamy jutro o 10:00! 

⚠️ Przypominamy, że Muzeum jest dzisiaj otwarte do 15:00.","5","136","6"
"2024-02-15T17:11:16.000Z",,"🌿 Zapraszamy na spotkanie towarzyszące wystawie „Arkadia”! Mityczna Arkadia to przestrzeń wolnej miłości i swobodnego wyrażania siebie. W kulturze europejskiej, szczególnie XIX–XXI wieku, mit ten sprawił, że metaforyczna arkadia stała się dla osób nienormatywnych symbolem utopijnego miejsca, pozbawionego dyskryminujących norm społecznych. 

🗣️ O działaniach artystów podejmujących temat queerowych interpretacji mitu arkadii, kuratorzy wystawy – dr hab. Agnieszka Rosales Rodríguez i prof. Antoni Ziemba – porozmawiają z Anną Łazar i prof. Moniką Rudaś-Grodzką. Moderatorem spotkania jest Paweł Bień.","62","136","14"
"2024-02-15T15:23:58.000Z","http://bit.ly/bilety-mnw","🌈 Mityczna Arkadia to przestrzeń wolnej miłości i swobodnego wyrażania siebie.

W kulturze europejskiej wątki queerowe silnie zarysowują się już w grecko-rzymskim antyku, a w pełni rozkwitają między XIX a XXI wiekiem. Arkadyjski mit sprawił, że metaforyczna Arkadia stała się dla osób nienormatywnych symbolem utopijnego miejsca – krainy pozbawionej dyskryminujących norm społecznych. W części wystawy zatytułowanej „Queerowe arkadie” podejmujemy refleksję nad nieheteronormatywną przestrzenią mitu arkadyjskiego, scenografią queerowego performansu.

🗣️ Już dziś o godz. 18.15 zapraszamy na ROZMOWY O ARKADII / Queerowe arkadie! O działaniach artystów podejmujących temat queerowych interpretacji mitu arkadii będą rozmawiać kuratorzy wystawy dr hab. Agnieszka Rosales Rodríguez i prof. Antoni Ziemba oraz Anna Łazar i prof. Monika Rudaś-Grodzka. Spotkanie będzie transmitowane na żywo na naszym Facebooku.

___

1. Federico Cervelli (ok. 1625–1700)
„Diana i Kallisto”
2. połowa XVII wieku
olej na płótnie

2. Wilhelm von Gloeden (1856–1931)
„Bella Napoli, Terra di Fuoco”
1890–1900
odbitka na papierze albuminowym z negatywu szklanego

3. Ludomir Sleńdziński (1889–1980)
„Ogrodnicy”
1928
olej na płótnie

4. Adolf de Meyer (1868–1946)
„Vaslav Nijinksy: L’après-midi d’un faune”
1912
odbitka platynowa

5. Zbysław Marek Maciejewski (1946–1999)
„Autoportret z puttem”
1978
olej na płótnie

___

⛲️ ARKADIA ⛲️
do 17 marca 2024

🎟️ Kup bilet online:
🔗 bit.ly/bilety-mnw

Do zobaczenia w MNW! 👋","23","193","11"
"2023-05-10T08:07:19.000Z",,"TO JUŻ JUTRO! 📆 Od czwartku zapraszamy Was na wystawę MNW kolekcjonuje. Zakupy z lat 2017–2022, na której wśród ponad 1️⃣2️⃣0️⃣ nabytków do naszej kolekcji z ostatnich lat znajdziecie także nowości z Muzeum Plakatu w Wilanowie. Oddział Muzeum Narodowego w Warszawie, między innymi dwie prace Tadeusza Gronowskiego. 

UWAGA ‼️ Dzisiaj Muzeum jest czynne do 15:00. 

___

Tadeusz Gronowski, „Jutro. Tadeusz Baird. Jednoaktowy dramat muzyczny”, 1970","1","99","15"
"2023-05-09T12:00:02.000Z",,"🗓️MUZEALNY ROZKŁAD JAZDY🗓️

☀️ Wtorek, 18:00 (online) / KURS HISTORII SZTUKI | Od piramid do street artu/ Architektura XX wieku

☀️ Środa, 10:30 / QIGONG W MUZEUM – prozdrowotne ćwiczenia dla każdego

☀️ Czwartek, 18:00 (online) / WYKŁAD CZWARTKOWY / Zbiory Gabinetu Rycin i Rysunków. Historia niejednej kolekcji 

☀️ Piątek, 11:00 / MAMA, TATA W MUZEUM / MOC KOBIET

☀️ Sobota, 11:00 / OPROWADZANIA PO GALERIACH STAŁYCH MNW

☀️ Sobota, 18:00 (Muzeum Wnętrz w Otwocku Wielkim) / Noc Muzeów w Otwocku Wielkim

☀️ Niedziela, 12:00 / Niedzielne animacje dla dzieci / Otwarte zajęcia dla dzieci

☀️ Niedziela, 12:15 / RODZINNE NIEDZIELE / Sztuka ujęta w ramy

☀️ Niedziela, 13:00 (tłumaczenie na Polski Język Migowy) i 15:00 / OPROWADZANIA NIEDZIELNE / MNW kolekcjonuje. Zakupy z lat 2017-2022

☀️ Niedziela, 18:15 / OPROWADZANIA KURATORSKIE / MNW kolekcjonuje. Zakupy z lat 2017-2022

☀️ Poniedziałek, 18:00 (online) / KURS HISTORII SZTUKI | Trzeci wymiar sztuki. Rzeźba - przestrzeń i materia / Rzeźba kinetyczna - nowa tradycja w poszukiwaniu nowoczesności

___

Christian Wilhelm Ernst Dietrich, „Zabawa w parku”, XVIII w.  ☀️",,"30","0"
"2023-05-09T08:59:18.000Z",,"SPĘDŹ NOC MUZEÓW NA NOWEJ WYSTAWIE! 🌜

Od czwartku będziecie mogli podziwiać w Muzeum nową ekspozycję — MNW kolekcjonuje. Zakupy z lat 2017–2022. Zaprezentujemy ponad 1️⃣2️⃣0️⃣ nabytków do naszej kolekcji z ostatnich lat, w tym prace Chagalla, Witkacego, Wyspiańskiego, Bilińskiej, Muter czy Goi. Nie zabraknie także dzieł artystów współczesnych: Zuzanny Janin, Zofii Kulik, Teresy Murak, Aleksandry Waliszewskiej, a także przykładów polskiego designu, plakatów, ceramiki, zabytków chińskich, japońskich, dziewiętnastowiecznych fotografii. Jeśli chodzi o sztukę dawną, będziemy mieli przyjemność pokazać Wam m. in. dwie malowane kwatery z wizerunkami świętych autorstwa florenckiego artysty Cosima Rossellego i rysunek przedstawiający dręczenie św. Antoniego, związany z Martinem Schongauerem. 

GODZINY OTWARCIA W NOC MUZEÓW (📆 13 maja):

⏰ 10:00–16:00; 19:00—01:00 (ostatnie wejście o północy; od 19:00 wstęp bezpłatny) 

W niedzielę 14 maja MNW będzie czynne w godzinach 12:00—18:00. 

___

Marc Chagall, „Światło i skrzypek”, 1979
© ADAGP, Paris, 2023
#NocMuzeów #NocMuzeów2023 
Noc Muzeów w Warszawie",,"217","14"
"2023-05-08T07:44:41.000Z",,"ZOBACZ, JAK PRACUJE MUZEALNY FOTOGRAF! 👀 

Podczas Dni Otwartych Funduszy Europejskich będziecie mieli okazję spotkać się z pracującymi w Muzeum fotografami, realizującymi projekt #Hereditas, którego celem jest digitalizacja i udostępnienie online aż 40 000 dzieł z naszej kolekcji. To unikatowa okazja, żeby zobaczyć ich przy pracy, zadawać im pytania i  dowiedzieć się więcej o budowie stanowisk fotograficznych czy zarządzaniu barwą. 

📆 TERMINY 📆 

12 maja (piątek) / 16:00—17:00 
13 maja (sobota) / 12:00—13:00 
14 maja (niedziela) / 12:00—13:00 

ZAPISY: 📩 awieczorek@mnw.art.pl 

___

Projekt „Hereditas. Digitalizacja i udostępnianie zbiorów MNW” dofinansowano z Europejskiego Funduszu Rozwoju Regionalnego - Programu Operacyjnego Polska Cyfrowa oraz ze środków Ministerstwo Kultury i Dziedzictwa Narodowego. 

#DniOtwarteFunduszyEuropejskich 
Fundusze Europejskie","6","137","7"
"2023-05-03T11:14:25.000Z",,"📜 „NARÓD Z KRÓLEM, KRÓL Z NARODEM” 📜

Takie hasło można było odnaleźć na rycinach, kielichach czy wstęgach, powstałych w czasie uchwalenia Konstytucji Trzeciego Maja. Towarzyszyło także wielkiej manifestacji, która odbyła się w imieniny Stanisława Augusta Poniatowskiego, po której urządzono ucztę ku czci króla. Choć Konstytucja nie uchroniła Rzeczpospolitej przed rozbiorami, to w okresie zaborów stała się symbolem patriotycznych dążeń do ratowania ojczyzny.

W naszej kolekcji znajduje się szkic Jana Matejki do obrazu, który artysta namalował w stulecie tych wydarzeń. Kompozycja nie jest kronikarskim zapisem faktów, ale osobistą oceną wydarzeń historycznych z perspektywy Matejki. 

👑 Ciekawy jest sposób ukazania Stanisława Augusta Poniatowskiego podczas uroczystego przejścia marszałków sejmu i posłów z Zamku Królewskiego do katedry św. Jana, gdzie ma się dokonać akt powtórnego zaprzysiężenia konstytucji (pierwszą przysięgę król złożył w Zamku). Władca, okryty gronostajowym płaszczem, wstępuje na stopnie katedry, witany przez damy, z których jedna trzyma wieniec laurowy. W rzeczywistości przeszedł wewnętrznym korytarzem zamkowym i nie występował w tym dniu w stroju koronacyjnym. Obydwa elementy – wieniec i płaszcz – wydają się symbolicznym nawiązaniem do aktu ponownej koronacji Stanisława Augusta, tym razem z woli narodu, a nie carycy Katarzyny, jak to miało miejsce w 1764.

📆 Dziś z okazji Święta Narodowego Trzeciego Maja wstęp do Muzeum jest bezpłatny! Zapraszamy do 18:00. 

___

Jan Matejko, Szkic do obrazu „Konstytucja 3-Maja"", 1890","1","37","4"
"2023-05-02T08:33:07.000Z",,"Dzisiaj #DzieńFlagi! 🇵🇱

Ta wyjątkowa praca Włodzimierza Pawlaka to świadectwo wielkich zmian — powstała wiosną 1989 roku, jeszcze przed pierwszymi wolnymi wyborami do Parlamentu. Artysta uważnie przyjrzał się symbolice kolorów narodowych: 

⚪️ białego, oznaczającego czystość, szlachetność, 

🔴 czerwonego, czyli koloru walki i poświęcenia, lecz także źle kojarzącego się po czasach komunizmu.

Malując obraz, artysta zaczął od pokrycia go w dolnej połowie kolorem czerwonym. Biały został nałożony później, na co wskazują zacieki i zachlapania na warstwie czerwieni. Co chciał tym sposobem podkreślić — czy szlachetna biel ma przykryć epokę złej przeszłości? 

___

Dzisiaj i jutro Muzeum jest czynne od 10:00 do 18:00. Wstęp jest bezpłatny. Zapraszamy! 

___

Włodzimierz Pawlak, „Polacy formują flagę narodową”, 1989","8","53","10"
