"corpus","user/mw0000/archiwa_spoleczne"
"subcorpus","###M475432996817978613###"
Item,Frequency,DOCF,Relative DOCF
"umiejscawiać",0,0,0.00000
"umiejscowić",0,0,0.00000
"umiejętnie",0,0,0.00000
"umiejętny",0,0,0.00000
"umierać",0,0,0.00000
"umieć",0,0,0.00000
"umieściliśmy",0,0,0.00000
"umieścić",0,0,0.00000
"umieściłam",0,0,0.00000
"umk",0,0,0.00000
"umk.pl",0,0,0.00000
"umocować",0,0,0.00000
"umotywować",0,0,0.00000
"umowa",0,0,0.00000
"umowny",0,0,0.00000
"umowy10",0,0,0.00000
"umożliwiać",0,0,0.00000
"umożliwiałoby",0,0,0.00000
"umożliwić",0,0,0.00000
"umożliwiłoby",0,0,0.00000
"umrzeć",0,0,0.00000
"umundurowanie",0,0,0.00000
"umundurować",0,0,0.00000
"umykać",0,0,0.00000
"umysł",0,0,0.00000
"umysłowy",0,0,0.00000
"umyć",0,0,0.00000
"umówić",0,0,0.00000
"unaukowić",0,0,0.00000
"und",0,0,0.00000
"underprivilege",0,0,0.00000
"szklaneśmy",0,0,0.00000
"une",0,0,0.00000
"szklanka",0,0,0.00000
"melnyka",0,0,0.00000
"unia",0,0,0.00000
"unicestwić",0,0,0.00000
"unicum",0,0,0.00000
"uniejowski",0,0,0.00000
"uniejów",0,0,0.00000
"uniemożliwiać",0,0,0.00000
"uniemożliwić",0,0,0.00000
"unieruchamiać",0,0,0.00000
"unieśmiertelniać",0,0,0.00000
"unijny",0,0,0.00000
"unikalny",0,0,0.00000
"unikat",0,0,0.00000
"unikatowość",0,0,0.00000
"unikać",0,0,0.00000
"szklarski",0,0,0.00000
"szklany",0,0,0.00000
"fkjurpdg",0,0,0.00000
"uniknąć",0,0,0.00000
"unionteksu",0,0,0.00000
"unisław",0,0,0.00000
"universitatis",0,0,0.00000
"universities",0,0,0.00000
"university",0,0,0.00000
"uniwersalnie",0,0,0.00000
"uniwersalność",0,0,0.00000
"uniwersalny",0,0,0.00000
"uniwersum",0,0,0.00000
"uniwersytecki",0,0,0.00000
"uniwersyteckimi33",0,0,0.00000
"szklarstwo",0,0,0.00000
"unowocześnić",0,0,0.00000
"unported",0,0,0.00000
"uobecniać",0,0,0.00000
"uogólniającej112",0,0,0.00000
"uogólniać",0,0,0.00000
"uogólnienie",0,0,0.00000
"szkocja",0,0,0.00000
"melon",0,0,0.00000
"uosobić",0,0,0.00000
"up",0,0,0.00000
"up-ken",0,0,0.00000
"upa",0,0,0.00000
"upadek",0,0,0.00000
"upamiętnić",0,0,0.00000
"upatrywać",0,0,0.00000
"upaństwowić",0,0,0.00000
"szkocki",0,0,0.00000
"upewnić",0,0,0.00000
"upll",0,0,0.00000
"upload",0,0,0.00000
"uploaded",0,0,0.00000
"uploads",0,0,0.00000
"upo",0,0,0.00000
"upodmiotowić",0,0,0.00000
"szkoda",0,0,0.00000
"mem",0,0,0.00000
"fklzxp3rgnrz",0,0,0.00000
"community_project",0,0,0.00000
"upominać",0,0,0.00000
"uporczywy",0,0,0.00000
"szkodliwie",0,0,0.00000
"upoważnienie",0,0,0.00000
"upoważnić",0,0,0.00000
"upowszechchiwistycznego",0,0,0.00000
"szkodliwy",0,0,0.00000
"memarovic",0,0,0.00000
"upowszechnienie",0,0,0.00000
"upowszechnić",0,0,0.00000
"upraszczać",0,0,0.00000
"uprawiać",0,0,0.00000
"szkoleniowo-edukacyjnej",0,0,0.00000
"member",0,0,0.00000
"fkmhgqrvwhndufklzdoq",0,0,0.00000
"uprawnienia",0,0,0.00000
"uprawnienie",0,0,0.00000
"uprawniony",0,0,0.00000
"uprawnić",0,0,0.00000
"uprawomocnić",0,0,0.00000
"uprzedmiotowić",0,0,0.00000
"uprzedni",0,0,0.00000
"szkoli",0,0,0.00000
"memo",0,0,0.00000
"uprzedzać",0,0,0.00000
"uprzedzić",0,0,0.00000
"uprzej",0,0,0.00000
"uprzejmie",0,0,0.00000
"uprzejmość",0,0,0.00000
"uprzystępnić",0,0,0.00000
"uprzywilejowany",0,0,0.00000
"upubliczniać",0,0,0.00000
"upublicznienie",0,0,0.00000
"upublicznić",0,0,0.00000
"upłynąć",0,0,0.00000
"upływ",0,0,0.00000
"szkolić",0,0,0.00000
"szkolnictwo",0,0,0.00000
"memoire",0,0,0.00000
"fkolnyz",0,0,0.00000
"comparative",0,0,0.00000
"benedetto",0,0,0.00000
"urażać",0,0,0.00000
"urbaniec",0,0,0.00000
"urbanik",0,0,0.00000
"urbanistyczny",0,0,0.00000
"urbanistyka",0,0,0.00000
"urbanizacja",0,0,0.00000
"urbcultural",0,0,0.00000
"uregulowanie",0,0,0.00000
"uregulować",0,0,0.00000
"urfu",0,0,0.00000
"urfâdzrgelwndqdsdslhu",0,0,0.00000
"url",0,0,0.00000
"urlop",0,0,0.00000
"urlopowy",0,0,0.00000
"urna",0,0,0.00000
"urocze",0,0,0.00000
"uroczystość",0,0,0.00000
"uroczysty",0,0,0.00000
"uroczyście",0,0,0.00000
"uroda",0,0,0.00000
"urodzenie",0,0,0.00000
"urodzinowy",0,0,0.00000
"urodziny",0,0,0.00000
"urodzić",0,0,0.00000
"urodziłam",0,0,0.00000
"urok",0,0,0.00000
"urokliwy",0,0,0.00000
"urozmaicenie",0,0,0.00000
"urozmaicić",0,0,0.00000
"urpdg",0,0,0.00000
"szkolno-przedszkolnego",0,0,0.00000
"urqlndv",0,0,0.00000
"urqrzlfdfkμ",0,0,0.00000
"urqrzlfnlh",0,0,0.00000
"urqrzlfnlhjr",0,0,0.00000
"ursula",0,0,0.00000
"szkolny",0,0,0.00000
"memorandi",0,0,0.00000
"ursyn",0,0,0.00000
"szkopińskiej",0,0,0.00000
"memoriał",0,0,0.00000
"fkqd",0,0,0.00000
"urszula",0,0,0.00000
"szkutnik",0,0,0.00000
"uruska",0,0,0.00000
"urwać",0,0,0.00000
"urywany",0,0,0.00000
"urzd",0,0,0.00000
"urzec",0,0,0.00000
"urzecze",0,0,0.00000
"urzeczywistniać",0,0,0.00000
"urzeczywistnić",0,0,0.00000
"urzekać",0,0,0.00000
"szkło",0,0,0.00000
"memoriałowy",0,0,0.00000
"urządzać",0,0,0.00000
"urządze",0,0,0.00000
"urzędach71",0,0,0.00000
"urzędniczy",0,0,0.00000
"urzędnik",0,0,0.00000
"szlachcic",0,0,0.00000
"memories",0,0,0.00000
"fkrud",0,0,0.00000
"competing",0,0,0.00000
"urzędowo-rzeczowy",0,0,0.00000
"urzędowość",0,0,0.00000
"urzędowski",0,0,0.00000
"urzędowy",0,0,0.00000
"urzędu49",0,0,0.00000
"urzędzie75",0,0,0.00000
"urzędów",0,0,0.00000
"urğflhqnrnrâr",0,0,0.00000
"us",0,0,0.00000
"usa",0,0,0.00000
"usatysfakcjonować",0,0,0.00000
"use",0,0,0.00000
"used",0,0,0.00000
"user",0,0,0.00000
"userfiles",0,0,0.00000
"users",0,0,0.00000
"uses",0,0,0.00000
"usg",0,0,0.00000
"usiąść",0,0,0.00000
"usiłować",0,0,0.00000
"usnarz",0,0,0.00000
"usos",0,0,0.00000
"usosweb",0,0,0.00000
"uspołecznić",0,0,0.00000
"usprawnić",0,0,0.00000
"ust.",0,0,0.00000
"ustalać",0,0,0.00000
"ustalenie",0,0,0.00000
"ustaliłam",0,0,0.00000
"ustanawiać",0,0,0.00000
"ustanowieо",0,0,0.00000
"ustanowić",0,0,0.00000
"ustawa",0,0,0.00000
"ustawać",0,0,0.00000
"szlacheckiej1",0,0,0.00000
"memory",0,0,0.00000
"ustawienie",0,0,0.00000
"ustawić",0,0,0.00000
"ustawodawca",0,0,0.00000
"ustawodawstwo",0,0,0.00000
"szlachta",0,0,0.00000
"men",0,0,0.00000
"fksrvwxodwyzedgdzf",0,0,0.00000
"ustawowy",0,0,0.00000
"ustać",0,0,0.00000
"usterka",0,0,0.00000
"ustnie",0,0,0.00000
"ustny",0,0,0.00000
"ustrojowo-gospodarcza",0,0,0.00000
"ustrojowo-gospodarczej",0,0,0.00000
"ustrojowy",0,0,0.00000
"ustroń",0,0,0.00000
"ustrukturyzować",0,0,0.00000
"ustrzec",0,0,0.00000
"usunięcie",0,0,0.00000
"usunąć",0,0,0.00000
"usunęliśmy",0,0,0.00000
"usuwać",0,0,0.00000
"usystematyzować",0,0,0.00000
"usytuowanie",0,0,0.00000
"usytuować",0,0,0.00000
"uszanować",0,0,0.00000
"uszczegółowić",0,0,0.00000
"uszczerbek",0,0,0.00000
"uszeregować",0,0,0.00000
"uszeregowałam",0,0,0.00000
"uszkodzenie",0,0,0.00000
"uszkodzić",0,0,0.00000
"uszny",0,0,0.00000
"usztywnić",0,0,0.00000
"szlifować",0,0,0.00000
"szlif",0,0,0.00000
"usługodawca",0,0,0.00000
"usługowy",0,0,0.00000
"usłyszałam",0,0,0.00000
"usłyszałem",0,0,0.00000
"usłyszałyśmy",0,0,0.00000
"utalentowany",0,0,0.00000
"utarty",0,0,0.00000
"utilizar",0,0,0.00000
"utilização",0,0,0.00000
"utonąć",0,0,0.00000
"utonęłyby",0,0,0.00000
"utopia",0,0,0.00000
"szmigielski",0,0,0.00000
"utożsamić",0,0,0.00000
"utracić",0,0,0.00000
"utrata",0,0,0.00000
"utrudniać",0,0,0.00000
"utrudniałoby",0,0,0.00000
"utrudnienie",0,0,0.00000
"utrudnić",0,0,0.00000
"szminka",0,0,0.00000
"menadżerka",0,0,0.00000
"fksuhihuhqfml",0,0,0.00000
"completing",0,0,0.00000
"benedyktyn",0,0,0.00000
"archivkunde",0,0,0.00000
"alicja",0,0,0.00000
"utrwalić",0,0,0.00000
"utrzeć",0,0,0.00000
"utrzymanie",0,0,0.00000
"utrzymać",0,0,0.00000
"utrzymywać",0,0,0.00000
"utworzyliśmy",0,0,0.00000
"utworów9",0,0,0.00000
"utwór",0,0,0.00000
"utylitarny",0,0,0.00000
"uv",0,0,0.00000
"uwalniać",0,0,0.00000
"uwarunkowanie",0,0,0.00000
"uwarunkować",0,0,0.00000
"uważaja",0,0,0.00000
"uważaliśmy",0,0,0.00000
"uważałem",0,0,0.00000
"uważnie",0,0,0.00000
"uważność",0,0,0.00000
"uważny",0,0,0.00000
"uwiarygadniać",0,0,0.00000
"uwiarygodnienia8",0,0,0.00000
"uwiarygodnić",0,0,0.00000
"uwidaczniać",0,0,0.00000
"uwidocznić",0,0,0.00000
"uwieczniać",0,0,0.00000
"uwiecznić",0,0,0.00000
"uwielbiać",0,0,0.00000
"uwierzytelniać",0,0,0.00000
"uwierzytelnić",0,0,0.00000
"uwierzyć",0,0,0.00000
"uwikłaniami",0,0,0.00000
"uwikłać",0,0,0.00000
"sznur",0,0,0.00000
"uwięzić",0,0,0.00000
"uwolnić",0,0,0.00000
"uwrażliwić",0,0,0.00000
"uwypuklać",0,0,0.00000
"szociński",0,0,0.00000
"sznyt",0,0,0.00000
"szmuglerka",0,0,0.00000
"uwzględnienie",0,0,0.00000
"uxfkrp",0,0,0.00000
"uyz",0,0,0.00000
"uyīq",0,0,0.00000
"uz",0,0,0.00000
"uzależniać",0,0,0.00000
"uzależnienie",0,0,0.00000
"uzależnić",0,0,0.00000
"uzasadniać",0,0,0.00000
"uzasadnienie",0,0,0.00000
"uzasadniony",0,0,0.00000
"uzasadnić",0,0,0.00000
"uzdolnić",0,0,0.00000
"uzdrowisko",0,0,0.00000
"uzdrowić",0,0,0.00000
"uzgadniać",0,0,0.00000
"uzgodnienie",0,0,0.00000
"uzgodnić",0,0,0.00000
"uzmysławiać",0,0,0.00000
"uzmysłowić",0,0,0.00000
"uznalibyśmy",0,0,0.00000
"szostek",0,0,0.00000
"uznanie",0,0,0.00000
"szot",0,0,0.00000
"ment",0,0,0.00000
"uznawaliśmy",0,0,0.00000
"uznawać",0,0,0.00000
"uznawałam",0,0,0.00000
"uznałam",0,0,0.00000
"uzupełniający",0,0,0.00000
"uzupełniającym132",0,0,0.00000
"uzupełnianiem",0,0,0.00000
"szpachelka",0,0,0.00000
"szpalta",0,0,0.00000
"mentalnie",0,0,0.00000
"fkğurgrzlvndxqlzhuv",0,0,0.00000
"fkz",0,0,0.00000
"uzupełnić",0,0,0.00000
"uzyskaliśmy",0,0,0.00000
"uzyskany",0,0,0.00000
"uzyskałam",0,0,0.00000
"uzyskałem",0,0,0.00000
"uzyskiwać",0,0,0.00000
"uł",0,0,0.00000
"ułamek",0,0,0.00000
"ułan",0,0,0.00000
"ułatwiać",0,0,0.00000
"ułatwienie",0,0,0.00000
"ułatwić",0,0,0.00000
"ułatwiłaby",0,0,0.00000
"ułatwiłoby",0,0,0.00000
"ułatwiłyby",0,0,0.00000
"ułomny",0,0,0.00000
"ułożenie",0,0,0.00000
"ułożony",0,0,0.00000
"ułożyć",0,0,0.00000
"uściślać",0,0,0.00000
"uściślić",0,0,0.00000
"uśmiechać",0,0,0.00000
"uśpiona",0,0,0.00000
"uśpić",0,0,0.00000
"uśredniać",0,0,0.00000
"uśrednić",0,0,0.00000
"uświadamiać",0,0,0.00000
"uświadamiałem",0,0,0.00000
"uświadomiliśmy",0,0,0.00000
"uświadomiłam",0,0,0.00000
"użycie",0,0,0.00000
"użyczać",0,0,0.00000
"użyczenie",0,0,0.00000
"użyczyć",0,0,0.00000
"szpilka",0,0,0.00000
"szpieg",0,0,0.00000
"użyteczny",0,0,0.00000
"użytkowanie",0,0,0.00000
"użytkować",0,0,0.00000
"użytkowniaka",0,0,0.00000
"szpinda",0,0,0.00000
"szpital",0,0,0.00000
"mentalny",0,0,0.00000
"flac",0,0,0.00000
"używane1",0,0,0.00000
"używałam",0,0,0.00000
"szpociński",0,0,0.00000
"użyłam",0,0,0.00000
"v.",0,0,0.00000
"valetins",0,0,0.00000
"valla",0,0,0.00000
"valli",0,0,0.00000
"van",0,0,0.00000
"szpularnia",0,0,0.00000
"varia",0,0,0.00000
"varsavianista",0,0,0.00000
"varsavianistyczny",0,0,0.00000
"vashem",0,0,0.00000
"vat",0,0,0.00000
"vatowski",0,0,0.00000
"vdprfkygpdunl6wh",0,0,0.00000
"ve",0,0,0.00000
"ved",0,0,0.00000
"vel",0,0,0.00000
"version",0,0,0.00000
"verso",0,0,0.00000
"vesnice",0,0,0.00000
"vfkrgdfk",0,0,0.00000
"vfkrgqlhjr",0,0,0.00000
"vha",0,0,0.00000
"szpulowy",0,0,0.00000
"mentoringowego",0,0,0.00000
"flaga",0,0,0.00000
"computing",0,0,0.00000
"complicated",0,0,0.00000
"vi",0,0,0.00000
"via",0,0,0.00000
"victoria",0,0,0.00000
"vide",0,0,0.00000
"videokontakt",0,0,0.00000
"view",0,0,0.00000
"view-publication",0,0,0.00000
"viewed_cookie_policy",0,0,0.00000
"viii",0,0,0.00000
"vikings",0,0,0.00000
"vimeo",0,0,0.00000
"vincent",0,0,0.00000
"virtual",0,0,0.00000
"virtually",0,0,0.00000
"virtuti",0,0,0.00000
"vision",0,0,0.00000
"vistulana",0,0,0.00000
"visual",0,0,0.00000
"vital",0,0,0.00000
"vitali",0,0,0.00000
"vitro",0,0,0.00000
"vladana",0,0,0.00000
"vlċwhīzqlhmhghq",0,0,0.00000
"vnd",0,0,0.00000
"vndqhzwhuhqlh",0,0,0.00000
"vnl-dq",0,0,0.00000
"vnlhjrirw",0,0,0.00000
"vnlzdqldlqirupdfml",0,0,0.00000
"vnlzdqldzrorqwdulxv",0,0,0.00000
"vogue",0,0,0.00000
"voiceover",0,0,0.00000
"voivodeship",0,0,0.00000
"voketiją",0,0,0.00000
"vol",0,0,0.00000
"volodymyr",0,0,0.00000
"voluntary",0,0,0.00000
"voznyaków",0,0,0.00000
"vs",0,0,0.00000
"vslv",0,0,0.00000
"vsru",0,0,0.00000
"vsrvre",0,0,0.00000
"vsrvwu",0,0,0.00000
"vsrwndqlh",0,0,0.00000
"vsrâhf",0,0,0.00000
"vsyâsudfd",0,0,0.00000
"vukliš",0,0,0.00000
"vukliša",0,0,0.00000
"vuw",0,0,0.00000
"vwdz",0,0,0.00000
"szroeder",0,0,0.00000
"vwdzdzwudpzdmxvwrmćf",0,0,0.00000
"vwdzlhqlh",0,0,0.00000
"vwhplqirupdf",0,0,0.00000
"vwqlhqlh",0,0,0.00000
"vwrmćf",0,0,0.00000
"vwurqd",0,0,0.00000
"vwurqlh",0,0,0.00000
"vwxghqwyz",0,0,0.00000
"vwxglxp",0,0,0.00000
"vwzd",0,0,0.00000
"vwzr",0,0,0.00000
"vwċs",0,0,0.00000
"vxqhnqdsdslhu",0,0,0.00000
"vârzhjrrgelwnlqdsdslhu",0,0,0.00000
"vâxīćfhsu",0,0,0.00000
"szt.",0,0,0.00000
"mentoringowy",0,0,0.00000
"w-z",0,0,0.00000
"w.",0,0,0.00000
"w.a.",0,0,0.00000
"w.p.",0,0,0.00000
"w1",0,0,0.00000
"w3c",0,0,0.00000
"wa",0,0,0.00000
"wachlarz",0,0,0.00000
"waciega",0,0,0.00000
"wacław",0,0,0.00000
"wada",0,0,0.00000
"sztab",0,0,0.00000
"wadzić",0,0,0.00000
"waga",0,0,0.00000
"wahanie",0,0,0.00000
"wahać",0,0,0.00000
"wailly",0,0,0.00000
"wajdelota",0,0,0.00000
"wakacje",0,0,0.00000
"wakacyjny",0,0,0.00000
"wakarecy",0,0,0.00000
"wakimoto",0,0,0.00000
"walczyk",0,0,0.00000
"walczyć",0,0,0.00000
"walcząca",0,0,0.00000
"walczący",0,0,0.00000
"sztafaż",0,0,0.00000
"mentu",0,0,0.00000
"flash",0,0,0.00000
"walenty",0,0,0.00000
"sztafeta",0,0,0.00000
"walery",0,0,0.00000
"wales",0,0,0.00000
"wales30",0,0,0.00000
"waletować",0,0,0.00000
"walewski",0,0,0.00000
"walia",0,0,0.00000
"walichnowski",0,0,0.00000
"waligóra",0,0,0.00000
"waliów",0,0,0.00000
"sztandarowy",0,0,0.00000
"mentów",0,0,0.00000
"walny",0,0,0.00000
"walor",0,0,0.00000
"walory",0,0,0.00000
"walter",0,0,0.00000
"waltoś",0,0,0.00000
"waluta",0,0,0.00000
"wan",0,0,0.00000
"wancerz-gluza",0,0,0.00000
"wanda",0,0,0.00000
"wanga",0,0,0.00000
"wania",0,0,0.00000
"wanie",0,0,0.00000
"wapowski",0,0,0.00000
"war",0,0,0.00000
"wara",0,0,0.00000
"warcki",0,0,0.00000
"sztenke",0,0,0.00000
"sztruksowy",0,0,0.00000
"menu",0,0,0.00000
"flashowych",0,0,0.00000
"con",0,0,0.00000
"wariant",0,0,0.00000
"warkocz",0,0,0.00000
"warmia",0,0,0.00000
"warmiak",0,0,0.00000
"warmiński",0,0,0.00000
"warmińsko-mazurskiego",0,0,0.00000
"warmińsko-mazurskim",0,0,0.00000
"warsaw",0,0,0.00000
"warstwa",0,0,0.00000
"warsz",0,0,0.00000
"warszawa-lublin",0,0,0.00000
"warszawa-miasto",0,0,0.00000
"warszawa-województwo",0,0,0.00000
"warszawa.ngo.pl",0,0,0.00000
"warszawiak",0,0,0.00000
"sztuczny",0,0,0.00000
"mercedes",0,0,0.00000
"warszawiaskalę",0,0,0.00000
"warszawie16",0,0,0.00000
"warszawska",0,0,0.00000
"sztumski",0,0,0.00000
"warsztatch",0,0,0.00000
"warsztatownia",0,0,0.00000
"warsztatowy",0,0,0.00000
"sztutowo",0,0,0.00000
"mercerdes",0,0,0.00000
"fleksyjny",0,0,0.00000
"warsztowe",0,0,0.00000
"wart",0,0,0.00000
"warta",0,0,0.00000
"wartheland",0,0,0.00000
"wartownik",0,0,0.00000
"sztywny",0,0,0.00000
"szuflada",0,0,0.00000
"merytoryczne8",0,0,0.00000
"warunki",0,0,0.00000
"warunkować",0,0,0.00000
"warunkowo",0,0,0.00000
"waryński",0,0,0.00000
"warzywo",0,0,0.00000
"was",0,0,0.00000
"wasz",0,0,0.00000
"waszkowski",0,0,0.00000
"waszyngton",0,0,0.00000
"waterton",0,0,0.00000
"watykański",0,0,0.00000
"wave",0,0,0.00000
"szufladka",0,0,0.00000
"wawryszuk",0,0,0.00000
"wawrzek",0,0,0.00000
"wawrzeńczyce",0,0,0.00000
"wawrzyniec",0,0,0.00000
"wayback",0,0,0.00000
"waza",0,0,0.00000
"wać",0,0,0.00000
"wał",0,0,0.00000
"wałowy",0,0,0.00000
"wałęsa",0,0,0.00000
"ważka",0,0,0.00000
"ważki",0,0,0.00000
"ważność",0,0,0.00000
"szukajwarchiwach.gov.pl",0,0,0.00000
"merytorycznie",0,0,0.00000
"flesz",0,0,0.00000
"concludes",0,0,0.00000
"bent",0,0,0.00000
"archivo",0,0,0.00000
"wbc",0,0,0.00000
"wbk",0,0,0.00000
"wbpicak",0,0,0.00000
"wbrew",0,0,0.00000
"wbudować",0,0,0.00000
"wcale",0,0,0.00000
"wchodząca",0,0,0.00000
"wchłaniać",0,0,0.00000
"wcielać",0,0,0.00000
"wcielenie",0,0,0.00000
"wcielić",0,0,0.00000
"wciągać",0,0,0.00000
"wciągnąłbym",0,0,0.00000
"wciąż",0,0,0.00000
"wczasy",0,0,0.00000
"wczesny",0,0,0.00000
"szukaliśmy",0,0,0.00000
"szukajwarchiwach.pl",0,0,0.00000
"szukałam",0,0,0.00000
"meta",0,0,0.00000
"flh",0,0,0.00000
"wczytywać",0,0,0.00000
"wdawać",0,0,0.00000
"wdać",0,0,0.00000
"wdeptać",0,0,0.00000
"wdowa",0,0,0.00000
"wdqldedgdzf",0,0,0.00000
"wdrożenie",0,0,0.00000
"wdrożyć",0,0,0.00000
"wdujdfkz0hglrodqlhu",0,0,0.00000
"wdw",0,0,0.00000
"wdzięczność",0,0,0.00000
"szukałem",0,0,0.00000
"wdzięk",0,0,0.00000
"szum",0,0,0.00000
"metadane",0,0,0.00000
"weaknesses",0,0,0.00000
"webarchive",0,0,0.00000
"webber",0,0,0.00000
"webd.pl",0,0,0.00000
"webinar",0,0,0.00000
"webinaria",0,0,0.00000
"webinarium",0,0,0.00000
"webinary",0,0,0.00000
"webinarów",0,0,0.00000
"webowy",0,0,0.00000
"website",0,0,0.00000
"wedle",0,0,0.00000
"szuman",0,0,0.00000
"szumańska",0,0,0.00000
"metadata",0,0,0.00000
"flieger",0,0,0.00000
"conclusions",0,0,0.00000
"weekendowy",0,0,0.00000
"wego",0,0,0.00000
"wehikuł",0,0,0.00000
"wehrmacht",0,0,0.00000
"weidengasse",0,0,0.00000
"weiser",0,0,0.00000
"wejherowo",0,0,0.00000
"wejherowskie",0,0,0.00000
"wejman",0,0,0.00000
"wejściowy",0,0,0.00000
"wejść",0,0,0.00000
"welfe",0,0,0.00000
"welka",0,0,0.00000
"well",0,0,0.00000
"well-being",0,0,0.00000
"welland",0,0,0.00000
"welland37",0,0,0.00000
"wellington",0,0,0.00000
"wembleyem",0,0,0.00000
"szumiec",0,0,0.00000
"wentylacja",0,0,0.00000
"wenzel",0,0,0.00000
"wepokrótce",0,0,0.00000
"szumiło",0,0,0.00000
"metafora",0,0,0.00000
"werblan",0,0,0.00000
"werblana",0,0,0.00000
"werblana44",0,0,0.00000
"wernakularne",0,0,0.00000
"wernisa",0,0,0.00000
"wernisaż",0,0,0.00000
"weronika",0,0,0.00000
"szuster-blicharskiej",0,0,0.00000
"wertować",0,0,0.00000
"wertowałem",0,0,0.00000
"wertykal",0,0,0.00000
"weryfikacja",0,0,0.00000
"weryfikacja18",0,0,0.00000
"weryfikacyjny",0,0,0.00000
"weryfikator",0,0,0.00000
"szvsyâsudf",0,0,0.00000
"metaforyczny",0,0,0.00000
"flinn",0,0,0.00000
"weselny",0,0,0.00000
"wesprzeć",0,0,0.00000
"west",0,0,0.00000
"westerwald",0,0,0.00000
"weszliśmy",0,0,0.00000
"weteran",0,0,0.00000
"szwajcaria",0,0,0.00000
"szwedzki",0,0,0.00000
"metais",0,0,0.00000
"wew",0,0,0.00000
"szyba",0,0,0.00000
"wewnętrznostoczniowy",0,0,0.00000
"szybiak",0,0,0.00000
"metajęzyk",0,0,0.00000
"flinna",0,0,0.00000
"conference",0,0,0.00000
"bera",0,0,0.00000
"wezwać",0,0,0.00000
"wełniany",0,0,0.00000
"weź",0,0,0.00000
"wfwaf-authcookie",0,0,0.00000
"wgląd",0,0,0.00000
"wglądówka",0,0,0.00000
"what",0,0,0.00000
"where",0,0,0.00000
"whf",0,0,0.00000
"whfnlh1lh",0,0,0.00000
"whfnlpqdxf",0,0,0.00000
"whhiszdas",0,0,0.00000
"which",0,0,0.00000
"while",0,0,0.00000
"whoqld-dqd3dzâd",0,0,0.00000
"whuhqrzhmåğodghp",0,0,0.00000
"wiaczesław",0,0,0.00000
"wiadał",0,0,0.00000
"wiadała",0,0,0.00000
"szybki",0,0,0.00000
"wiadomosci",0,0,0.00000
"wiadomości",0,0,0.00000
"wiadomość",0,0,0.00000
"wianek",0,0,0.00000
"wiara",0,0,0.00000
"wiarygodnie",0,0,0.00000
"wiarygodność",0,0,0.00000
"szybko",0,0,0.00000
"metalofon",0,0,0.00000
"wiatrowska",0,0,0.00000
"wibracja",0,0,0.00000
"wicedyrektor",0,0,0.00000
"szybkość",0,0,0.00000
"wiceminister",0,0,0.00000
"wicepremier",0,0,0.00000
"szybowcowy",0,0,0.00000
"metalowy",0,0,0.00000
"flis",0,0,0.00000
"wiceprezeska",0,0,0.00000
"wiceprzewodniczący",0,0,0.00000
"wiceszef",0,0,0.00000
"wiciak",0,0,0.00000
"wideo",0,0,0.00000
"wideoblogi",0,0,0.00000
"widmo",0,0,0.00000
"widnieć",0,0,0.00000
"widoczność",0,0,0.00000
"widoczny",0,0,0.00000
"widok",0,0,0.00000
"szychowska",0,0,0.00000
"widokówka",0,0,0.00000
"widowisko",0,0,0.00000
"widywać",0,0,0.00000
"szychowski",0,0,0.00000
"metamorfoza",0,0,0.00000
"widzi-mi-się",0,0,0.00000
"widziałam",0,0,0.00000
"widziałbym",0,0,0.00000
"widziałem",0,0,0.00000
"widziałeś",0,0,0.00000
"widzieliśmy",0,0,0.00000
"widłak",0,0,0.00000
"szycie",0,0,0.00000
"wiec",0,0,0.00000
"wiecheć",0,0,0.00000
"szydlaka",0,0,0.00000
"metanarracji",0,0,0.00000
"flisa72",0,0,0.00000
"confluence",0,0,0.00000
"wieczko",0,0,0.00000
"wieczny",0,0,0.00000
"wieczystość",0,0,0.00000
"wieczysty",0,0,0.00000
"wieczyście",0,0,0.00000
"szydło",0,0,0.00000
"wiedzia",0,0,0.00000
"wiedziano",0,0,0.00000
"wiedziałam",0,0,0.00000
"wiedziałem",0,0,0.00000
"szyfr",0,0,0.00000
"metapoziom",0,0,0.00000
"wiedzy-władzy",0,0,0.00000
"szyk",0,0,0.00000
"szykana",0,0,0.00000
"methodology",0,0,0.00000
"florczyk",0,0,0.00000
"wiekowy",0,0,0.00000
"wielce",0,0,0.00000
"wieleń",0,0,0.00000
"wielgomłynów33",0,0,0.00000
"wielkanoc",0,0,0.00000
"szykować",0,0,0.00000
"szyld",0,0,0.00000
"methods",0,0,0.00000
"wielkoformatowy",0,0,0.00000
"wielkopolsce",0,0,0.00000
"wielkopolska",0,0,0.00000
"wielkopolski",0,0,0.00000
"wielkość",0,0,0.00000
"wielobarwny",0,0,0.00000
"wielogodzinny",0,0,0.00000
"szym",0,0,0.00000
"szyllerów",0,0,0.00000
"florentyn",0,0,0.00000
"coniedzielny",0,0,0.00000
"berger",0,0,0.00000
"archiwa",0,0,0.00000
"alina",0,0,0.00000
"age",0,0,0.00000
"wielojęzyczny",0,0,0.00000
"wielokodowych",0,0,0.00000
"wielokrotna",0,0,0.00000
"wielokrotnie",0,0,0.00000
"wielokrotny",0,0,0.00000
"wielokulturowe27",0,0,0.00000
"wielokulturowość",0,0,0.00000
"wielopoziomowy",0,0,0.00000
"wielopłaszczyznowy",0,0,0.00000
"wielostronicowy",0,0,0.00000
"wielowiekowy",0,0,0.00000
